epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
93,16081.6,1.11985,2.06673,1.0425,0.00831,0.72091,0.69199,0.61703,0.66744,0.46992,0.63743,0.55519,0.54745,0.31079,1.21233,2.23875,1.296,0.01314,0,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503
94,16254.3,1.11103,2.02532,1.02689,0.00837,0.71957,0.69975,0.63144,0.68003,0.47652,0.63307,0.55915,0.55256,0.31353,1.20198,2.34246,1.29963,0.01294,0,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
95,16426.6,1.10455,2.03139,1.02486,0.00832,0.69648,0.6582,0.64902,0.68333,0.48163,0.64591,0.54978,0.55694,0.31254,1.19639,2.29779,1.29859,0.01324,0,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929
96,16599.9,1.10842,2.01237,1.01928,0.00817,0.69652,0.6999,0.62508,0.68686,0.48847,0.64768,0.55848,0.56109,0.32712,1.18073,2.28853,1.27579,0.01263,0,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596
97,16772.6,1.08971,1.98509,1.00089,0.00812,0.66875,0.70732,0.63122,0.68669,0.48857,0.63584,0.56674,0.56503,0.32723,1.18034,2.33334,1.27275,0.01268,0,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
98,16945.2,1.09146,2.01996,1.00497,0.00813,0.68227,0.70441,0.62001,0.67996,0.48683,0.64922,0.55972,0.56203,0.32367,1.18395,2.33715,1.27843,0.01257,0,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843
99,17118.1,1.091,1.97043,0.99421,0.00809,0.67399,0.6878,0.65229,0.68758,0.4883,0.61754,0.58571,0.56339,0.32529,1.17981,2.30293,1.25087,0.01267,0,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423
100,17290.7,1.10373,2.04839,1.01339,0.0082,0.67338,0.70153,0.63245,0.69019,0.49143,0.62569,0.56582,0.55553,0.32171,1.18849,2.29959,1.26849,0.01279,0,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
101,17463.7,1.07961,2.00436,0.98759,0.00803,0.6711,0.68387,0.64412,0.68569,0.48447,0.61692,0.58646,0.56734,0.32277,1.18279,2.34952,1.29232,0.0128,0,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
102,17636.4,1.07956,1.97955,1.00437,0.00812,0.68327,0.66891,0.65787,0.68161,0.48107,0.61283,0.58952,0.56508,0.32051,1.18659,2.3768,1.31536,0.01297,0,0.0224399,0.00747997,0.0224399,0.00747997,0.0224399,0.00747997,0.0224399,0.00747997
103,17809.2,1.088,1.96663,0.97267,0.00798,0.65327,0.7058,0.62407,0.67958,0.48193,0.65847,0.56035,0.56088,0.31779,1.19357,2.34565,1.30341,0.01292,0,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
104,17981.8,1.07878,1.97597,0.98399,0.00797,0.6626,0.69101,0.63469,0.68053,0.48061,0.62556,0.56035,0.55709,0.3174,1.17744,2.32411,1.27899,0.01267,0,0.0221674,0.00738913,0.0221674,0.00738913,0.0221674,0.00738913,0.0221674,0.00738913
105,18154.5,1.06787,1.9667,0.97725,0.00789,0.66145,0.6858,0.64419,0.68255,0.48285,0.63992,0.5637,0.55937,0.32143,1.17505,2.32001,1.2693,0.01269,0,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332
106,18327.3,1.08091,1.97355,0.98322,0.008,0.67549,0.70439,0.64672,0.68235,0.48331,0.63421,0.5715,0.5552,0.31321,1.18961,2.30487,1.27909,0.01271,0,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
107,18499.4,1.08883,2.01962,1.00565,0.00814,0.68478,0.69638,0.64892,0.68115,0.48006,0.62619,0.57711,0.54764,0.30855,1.19553,2.30381,1.27661,0.013,0,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094
108,18671.9,1.0707,1.95155,0.96507,0.0078,0.64194,0.70301,0.63826,0.68208,0.48963,0.65617,0.55269,0.55491,0.31288,1.16845,2.40136,1.2792,0.01256,0,0.0216132,0.00720439,0.0216132,0.00720439,0.0216132,0.00720439,0.0216132,0.00720439
109,18845.4,1.06958,1.94292,0.97188,0.00777,0.65338,0.67554,0.65869,0.68551,0.48657,0.63352,0.57848,0.56623,0.32171,1.1594,2.40201,1.29509,0.01245,0,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
110,19017.6,1.05835,1.9488,0.96474,0.00782,0.6329,0.69826,0.64572,0.67716,0.48299,0.6701,0.54311,0.55275,0.31656,1.1611,2.38061,1.27527,0.01242,0,0.0213318,0.00711059,0.0213318,0.00711059,0.0213318,0.00711059,0.0213318,0.00711059
111,19190.8,1.08537,1.96349,0.97893,0.00783,0.64323,0.69692,0.63416,0.67568,0.48472,0.63303,0.56782,0.55127,0.31896,1.16799,2.37637,1.28798,0.01244,0,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335
112,19363.6,1.07491,1.95247,0.96874,0.00789,0.64899,0.67686,0.65558,0.67705,0.47965,0.61525,0.58353,0.54981,0.30795,1.17984,2.42073,1.26848,0.01247,0,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
113,19536.5,1.06615,1.98659,0.97649,0.00798,0.64891,0.69608,0.64377,0.67884,0.48448,0.64996,0.5673,0.55932,0.32273,1.17466,2.41968,1.29116,0.01244,0,0.0209046,0.0069682,0.0209046,0.0069682,0.0209046,0.0069682,0.0209046,0.0069682
114,19709,1.07775,1.96104,0.97136,0.00784,0.64143,0.69792,0.62404,0.67738,0.48365,0.65933,0.56258,0.56331,0.3224,1.16937,2.41682,1.28387,0.01258,0,0.0207609,0.00692031,0.0207609,0.00692031,0.0207609,0.00692031,0.0207609,0.00692031
115,19881.6,1.06094,1.95097,0.97131,0.0079,0.65432,0.70504,0.63352,0.68146,0.48731,0.66012,0.55874,0.54618,0.31518,1.17815,2.38642,1.27369,0.01256,0,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
116,20053.9,1.06761,1.93169,0.94854,0.0077,0.63069,0.6875,0.63714,0.67978,0.48468,0.64989,0.55903,0.55159,0.31796,1.17233,2.33387,1.27549,0.01235,0,0.0204718,0.00682392,0.0204718,0.00682392,0.0204718,0.00682392,0.0204718,0.00682392
117,20227,1.06505,1.93165,0.9504,0.00774,0.62532,0.69884,0.64516,0.6852,0.48641,0.63057,0.56684,0.55672,0.31522,1.17872,2.35784,1.30244,0.01241,0,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543
118,20400,1.05194,1.9057,0.93615,0.00757,0.61182,0.68962,0.64641,0.6865,0.4918,0.65382,0.54961,0.56339,0.32191,1.17871,2.39213,1.29456,0.01261,0,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
119,20573.2,1.04559,1.89512,0.93475,0.00762,0.63024,0.68603,0.65028,0.68567,0.49267,0.66759,0.54188,0.56493,0.32337,1.17204,2.42118,1.28378,0.01262,0,0.0200337,0.00667789,0.0200337,0.00667789,0.0200337,0.00667789,0.0200337,0.00667789
120,20746.3,1.05146,1.93593,0.94,0.00784,0.60657,0.70218,0.64167,0.68567,0.49383,0.61924,0.58388,0.56942,0.32171,1.15968,2.39967,1.31352,0.01245,0,0.0198865,0.00662885,0.0198865,0.00662885,0.0198865,0.00662885,0.0198865,0.00662885
121,20919,1.04273,1.89859,0.92066,0.00753,0.60302,0.71237,0.63482,0.68473,0.49029,0.63322,0.56217,0.55918,0.31787,1.16133,2.37508,1.30152,0.0125,0,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
122,21091.7,1.0381,1.90153,0.93108,0.00749,0.61978,0.70885,0.63966,0.68296,0.48964,0.63457,0.56157,0.56073,0.32397,1.1528,2.38461,1.29655,0.01234,0,0.0195908,0.00653025,0.0195908,0.00653025,0.0195908,0.00653025,0.0195908,0.00653025
123,21265.4,1.03944,1.89911,0.93628,0.00746,0.62063,0.69669,0.65527,0.68714,0.48824,0.6303,0.56646,0.55961,0.32203,1.15156,2.41261,1.29597,0.01253,0,0.0194421,0.00648071,0.0194421,0.00648071,0.0194421,0.00648071,0.0194421,0.00648071
124,21438.4,1.046,1.90509,0.9278,0.00745,0.61799,0.71723,0.6506,0.68889,0.49238,0.64971,0.56827,0.56031,0.324,1.15673,2.42084,1.28997,0.01246,0,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
125,21611.9,1.04937,1.90453,0.93049,0.00748,0.61172,0.70432,0.65877,0.68999,0.49451,0.65162,0.57735,0.56557,0.32739,1.16155,2.4097,1.26302,0.01241,0,0.0191435,0.00638115,0.0191435,0.00638115,0.0191435,0.00638115,0.0191435,0.00638115
126,21784,1.04058,1.91066,0.9327,0.0077,0.61548,0.72175,0.65626,0.69007,0.4948,0.65885,0.5869,0.56632,0.32411,1.15448,2.4238,1.26803,0.01244,0,0.0189935,0.00633115,0.0189935,0.00633115,0.0189935,0.00633115,0.0189935,0.00633115
127,21955.6,1.04023,1.91459,0.93679,0.00763,0.59192,0.69653,0.65777,0.68664,0.4899,0.6521,0.5672,0.56059,0.31919,1.17271,2.41879,1.27364,0.01273,0,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
128,22128.1,1.02171,1.87047,0.89878,0.00732,0.5847,0.70562,0.64663,0.68601,0.48796,0.62692,0.57119,0.5511,0.31342,1.16791,2.43244,1.28159,0.01267,0,0.0186922,0.00623074,0.0186922,0.00623074,0.0186922,0.00623074,0.0186922,0.00623074
129,22300.9,1.03333,1.87738,0.90779,0.00751,0.58276,0.70056,0.65469,0.68643,0.48777,0.62583,0.58136,0.55326,0.31163,1.16938,2.43904,1.2796,0.01269,0,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034
130,22473.7,1.03439,1.87778,0.91912,0.00744,0.58789,0.69533,0.64735,0.68521,0.48813,0.62508,0.5662,0.55984,0.31537,1.15338,2.39493,1.29404,0.01232,0,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
131,22647.2,1.03142,1.8555,0.90938,0.00734,0.58783,0.71065,0.65067,0.68951,0.49193,0.62911,0.57732,0.55711,0.31431,1.14967,2.39549,1.28874,0.01237,0,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916
132,22820.3,1.01877,1.86368,0.90597,0.00737,0.57647,0.70588,0.64653,0.6856,0.49205,0.63948,0.57327,0.56314,0.31987,1.15125,2.41717,1.29383,0.01235,0,0.0180852,0.0060284,0.0180852,0.0060284,0.0180852,0.0060284,0.0180852,0.0060284
133,22993.6,1.03149,1.86733,0.90581,0.00726,0.60216,0.70498,0.64974,0.68673,0.49036,0.65969,0.5608,0.55918,0.31601,1.15549,2.41358,1.27956,0.01237,0,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
134,23166.3,1.02071,1.87741,0.90547,0.00743,0.60189,0.71354,0.64235,0.68842,0.49305,0.6665,0.55682,0.55999,0.3161,1.16129,2.40017,1.28327,0.0125,0,0.0177797,0.00592657,0.0177797,0.00592657,0.0177797,0.00592657,0.0177797,0.00592657
135,23339.2,1.03281,1.86421,0.9005,0.00729,0.58854,0.71778,0.64439,0.68636,0.49027,0.65598,0.56264,0.56102,0.31658,1.14952,2.40963,1.30077,0.01227,0,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551
136,23512.2,1.02401,1.84746,0.89179,0.0073,0.57234,0.71023,0.64139,0.68499,0.48998,0.64019,0.57383,0.56148,0.31905,1.15729,2.42893,1.28673,0.01229,0,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
137,23684.5,1.017,1.86741,0.8916,0.00716,0.58539,0.71769,0.63863,0.68546,0.49028,0.65596,0.56082,0.55746,0.31773,1.15716,2.42868,1.31165,0.01237,0,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311
138,23856.8,1.02321,1.8727,0.9107,0.00734,0.60081,0.7208,0.63872,0.68391,0.48931,0.65047,0.55925,0.55171,0.31663,1.15559,2.42881,1.2918,0.01222,0,0.0171654,0.00572179,0.0171654,0.00572179,0.0171654,0.00572179,0.0171654,0.00572179
139,24030.5,1.01761,1.86587,0.89491,0.00733,0.57623,0.71878,0.63935,0.68272,0.48807,0.64027,0.56575,0.55315,0.3183,1.15702,2.40947,1.29701,0.01221,0,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
140,24204,1.02529,1.8252,0.89393,0.00736,0.58224,0.72242,0.64013,0.68832,0.49516,0.6436,0.55824,0.55593,0.32011,1.1558,2.42654,1.28911,0.01216,0,0.0168568,0.00561894,0.0168568,0.00561894,0.0168568,0.00561894,0.0168568,0.00561894
141,24376.9,1.02281,1.8388,0.87782,0.0073,0.55743,0.71036,0.65029,0.68705,0.49376,0.63276,0.57382,0.55769,0.31917,1.15096,2.40217,1.29532,0.01222,0,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742
142,24549.4,1.01121,1.8278,0.88342,0.00727,0.57676,0.71432,0.64869,0.68259,0.49171,0.64534,0.56274,0.55229,0.31657,1.13624,2.41491,1.30659,0.01192,0,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
143,24722.7,1.02133,1.81444,0.87987,0.0074,0.58286,0.71198,0.64526,0.67943,0.48822,0.66511,0.55606,0.5549,0.31794,1.13921,2.42407,1.31886,0.01207,0,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421
144,24895.8,1.00257,1.82362,0.86824,0.00716,0.5603,0.73408,0.62695,0.68587,0.49135,0.67703,0.54672,0.55372,0.32063,1.14403,2.43349,1.29607,0.01217,0,0.0162376,0.00541253,0.0162376,0.00541253,0.0162376,0.00541253,0.0162376,0.00541253
145,25068.6,1.01215,1.8262,0.88184,0.00713,0.57439,0.74275,0.62454,0.68692,0.49211,0.66643,0.5547,0.55018,0.31635,1.14542,2.4481,1.297,0.01213,0,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
146,25241.4,1.0211,1.86957,0.88149,0.00724,0.55948,0.73388,0.63571,0.69317,0.4972,0.66244,0.55977,0.55576,0.31909,1.13428,2.44098,1.29998,0.01192,0,0.0159272,0.00530906,0.0159272,0.00530906,0.0159272,0.00530906,0.0159272,0.00530906
147,25414.1,1.01364,1.84191,0.88212,0.00707,0.54991,0.71913,0.64126,0.68876,0.49626,0.65559,0.56128,0.55409,0.31905,1.14,2.42296,1.29557,0.012,0,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728
148,25585.5,1.00911,1.83955,0.88058,0.00716,0.58165,0.73319,0.62671,0.68738,0.49412,0.64582,0.55677,0.55002,0.31822,1.14168,2.45212,1.29909,0.01201,0,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
149,25757.7,0.99501,1.81504,0.86449,0.00706,0.57538,0.72792,0.63843,0.68559,0.49394,0.64431,0.56778,0.55493,0.31836,1.13492,2.44731,1.30725,0.01198,0,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366
150,25930.3,0.99673,1.81203,0.86005,0.00702,0.55341,0.74047,0.62932,0.68801,0.49693,0.65969,0.55428,0.55142,0.31843,1.13384,2.4211,1.30019,0.01191,0,0.0153055,0.00510184,0.0153055,0.00510184,0.0153055,0.00510184,0.0153055,0.00510184
151,26103.2,0.99502,1.79396,0.85762,0.00699,0.54725,0.74922,0.61619,0.69125,0.49748,0.6699,0.54869,0.55726,0.32283,1.14009,2.40813,1.29281,0.0119,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,26276.3,0.99785,1.82995,0.86449,0.00707,0.55831,0.71673,0.63993,0.68725,0.49554,0.67863,0.54573,0.55743,0.31867,1.13995,2.418,1.29986,0.01191,0,0.0149945,0.00499816,0.0149945,0.00499816,0.0149945,0.00499816,0.0149945,0.00499816
153,26449.5,0.98447,1.77962,0.83543,0.00681,0.54777,0.73112,0.63015,0.68689,0.49532,0.66812,0.55075,0.5565,0.32,1.13505,2.43444,1.29008,0.01186,0,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634
154,26622,1.0039,1.83591,0.86219,0.00716,0.56721,0.72958,0.64397,0.69153,0.49838,0.65365,0.57445,0.56081,0.32228,1.13316,2.44428,1.28763,0.01188,0,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
155,26795,1.0007,1.79199,0.84579,0.00685,0.5345,0.71616,0.65076,0.68906,0.49782,0.64384,0.57987,0.55972,0.32243,1.13273,2.43182,1.29675,0.01194,0,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272
156,26968.6,0.98783,1.77566,0.82743,0.0068,0.52895,0.71022,0.65429,0.68987,0.49809,0.64849,0.57061,0.55571,0.32075,1.12977,2.44156,1.29782,0.01192,0,0.0143728,0.00479094,0.0143728,0.00479094,0.0143728,0.00479094,0.0143728,0.00479094
157,27142,0.99188,1.78445,0.84845,0.00703,0.54217,0.71669,0.64363,0.68797,0.49765,0.64282,0.57057,0.55336,0.32032,1.13551,2.44556,1.30589,0.01195,0,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
158,27315.1,0.99245,1.79521,0.83746,0.00686,0.53808,0.71182,0.64782,0.6862,0.49707,0.67659,0.54824,0.55522,0.32061,1.1392,2.45209,1.31033,0.01195,0,0.0140624,0.00468747,0.0140624,0.00468747,0.0140624,0.00468747,0.0140624,0.00468747
159,27488.1,0.97621,1.77222,0.83369,0.00681,0.5219,0.72689,0.64066,0.68724,0.49748,0.65983,0.55589,0.55463,0.32121,1.13774,2.46343,1.30476,0.01191,0,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579
160,27661.8,0.9863,1.7662,0.83754,0.00671,0.52617,0.71889,0.64877,0.68855,0.49911,0.6448,0.57587,0.5582,0.32377,1.13759,2.48334,1.30845,0.01191,0,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
161,27835.6,0.98899,1.77536,0.83926,0.00679,0.54528,0.72809,0.64813,0.68623,0.49491,0.65115,0.57708,0.55449,0.31882,1.14029,2.47302,1.30144,0.01198,0,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258
162,28008.7,0.9743,1.77064,0.83984,0.00674,0.54015,0.7178,0.65679,0.68787,0.49845,0.65482,0.57332,0.55788,0.32301,1.13294,2.47122,1.29368,0.01175,0,0.0134432,0.00448106,0.0134432,0.00448106,0.0134432,0.00448106,0.0134432,0.00448106
163,28181.5,0.98175,1.78227,0.85239,0.00683,0.55019,0.71968,0.65616,0.68847,0.49675,0.64756,0.57882,0.55798,0.32139,1.13968,2.47189,1.28601,0.01191,0,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
164,28353.6,0.97482,1.77292,0.83204,0.00681,0.53987,0.71711,0.64726,0.685,0.49809,0.64052,0.57145,0.55814,0.32061,1.13458,2.47566,1.30452,0.01185,0,0.0131346,0.00437821,0.0131346,0.00437821,0.0131346,0.00437821,0.0131346,0.00437821
165,28526.7,0.97004,1.74597,0.82975,0.00662,0.52956,0.71468,0.65329,0.68486,0.49891,0.63748,0.57887,0.5527,0.31828,1.13626,2.45747,1.30969,0.01184,0,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689
166,28700,0.95025,1.75314,0.81909,0.00669,0.50563,0.71089,0.65332,0.68322,0.49622,0.64814,0.57185,0.5548,0.31861,1.13645,2.48661,1.30391,0.01183,0,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
167,28873.5,0.96529,1.74954,0.8253,0.00658,0.52713,0.72638,0.64645,0.68413,0.4966,0.65529,0.5719,0.55604,0.32086,1.13752,2.47924,1.3025,0.01187,0,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449
168,29046.8,0.9724,1.75782,0.81851,0.00674,0.52002,0.72005,0.6508,0.68235,0.4951,0.64297,0.57893,0.55546,0.32058,1.14027,2.46336,1.29804,0.01192,0,0.0125203,0.00417343,0.0125203,0.00417343,0.0125203,0.00417343,0.0125203,0.00417343
169,29219.8,0.95882,1.74212,0.81766,0.00665,0.51263,0.72013,0.64376,0.68022,0.49518,0.64022,0.57643,0.55555,0.32099,1.13879,2.47157,1.31032,0.01194,0,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
170,29393.1,0.9659,1.72107,0.8097,0.00662,0.50261,0.7144,0.64864,0.68271,0.49673,0.63695,0.5801,0.55491,0.32246,1.13693,2.47664,1.30949,0.01187,0,0.0122148,0.0040716,0.0122148,0.0040716,0.0122148,0.0040716,0.0122148,0.0040716
171,29566.2,0.95207,1.75179,0.80988,0.00654,0.49815,0.72607,0.64074,0.68345,0.49673,0.63097,0.57687,0.55473,0.32366,1.14318,2.49054,1.31915,0.01213,0,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084
172,29739.2,0.96492,1.73708,0.81269,0.00659,0.4982,0.72993,0.6355,0.68199,0.49483,0.65492,0.5603,0.55125,0.32072,1.14583,2.48657,1.30194,0.0121,0,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
173,29912.1,0.95965,1.74143,0.82232,0.00662,0.51412,0.71832,0.64201,0.68177,0.49449,0.64607,0.56282,0.54953,0.32158,1.14447,2.4925,1.307,0.01208,0,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966
174,30085,0.95539,1.75977,0.82483,0.00661,0.51395,0.72022,0.63513,0.68027,0.49449,0.63736,0.56933,0.54824,0.32132,1.14284,2.47513,1.31096,0.01209,0,0.0116078,0.00386926,0.0116078,0.00386926,0.0116078,0.00386926,0.0116078,0.00386926
175,30257.6,0.94499,1.73964,0.80873,0.00655,0.5125,0.71545,0.64076,0.68215,0.49502,0.63788,0.57377,0.54931,0.32031,1.1454,2.47909,1.30359,0.01211,0,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
176,30430.2,0.94608,1.74136,0.8187,0.0066,0.50976,0.71521,0.64121,0.67984,0.49369,0.6379,0.57335,0.54769,0.3197,1.15013,2.47897,1.29801,0.01218,0,0.0113065,0.00376885,0.0113065,0.00376885,0.0113065,0.00376885,0.0113065,0.00376885
177,30602.7,0.94565,1.72872,0.80302,0.00668,0.50895,0.72425,0.63314,0.67911,0.4928,0.64245,0.57149,0.55165,0.32174,1.15324,2.50419,1.29336,0.01224,0,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885
178,30776.2,0.95991,1.74318,0.81536,0.00667,0.50594,0.74978,0.61615,0.67709,0.49106,0.63872,0.57287,0.54863,0.31886,1.14915,2.51884,1.29966,0.0122,0,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
179,30949.6,0.95219,1.7139,0.795,0.00642,0.48655,0.69943,0.64972,0.67738,0.49237,0.62806,0.57609,0.54931,0.31999,1.14748,2.52518,1.29851,0.01222,0,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929
180,31122.1,0.94062,1.69261,0.78212,0.00641,0.48845,0.70683,0.64971,0.67818,0.4938,0.63768,0.5724,0.55016,0.3199,1.14918,2.54627,1.28576,0.01216,0,0.0107092,0.00356975,0.0107092,0.00356975,0.0107092,0.00356975,0.0107092,0.00356975
181,31294.8,0.95745,1.71244,0.80382,0.0065,0.50863,0.70066,0.64943,0.67636,0.49255,0.67923,0.5455,0.54778,0.31802,1.14543,2.54966,1.30322,0.01219,0,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
182,31467.7,0.94616,1.71727,0.78905,0.00644,0.49097,0.69981,0.65527,0.68032,0.49507,0.67758,0.5483,0.55214,0.32134,1.14358,2.55338,1.30184,0.01216,0,0.0104135,0.00347115,0.0104135,0.00347115,0.0104135,0.00347115,0.0104135,0.00347115
183,31640.9,0.93304,1.72847,0.79151,0.00642,0.49656,0.70387,0.64929,0.67945,0.49475,0.6558,0.55958,0.55115,0.31959,1.14506,2.54397,1.2963,0.01209,0,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211
184,31814.8,0.93632,1.72537,0.78859,0.00639,0.48559,0.70329,0.6523,0.67817,0.49243,0.66279,0.55479,0.54891,0.319,1.14469,2.54497,1.30148,0.01209,0,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
185,31987.8,0.94028,1.69219,0.77736,0.00631,0.48416,0.73195,0.62922,0.6785,0.49203,0.66957,0.55287,0.55038,0.32085,1.1457,2.55766,1.30825,0.01218,0,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
186,32160.9,0.93053,1.67854,0.7694,0.00613,0.48283,0.73399,0.62992,0.67844,0.49202,0.67525,0.55179,0.54903,0.32088,1.14889,2.5445,1.30684,0.01221,0,0.00982824,0.00327608,0.00982824,0.00327608,0.00982824,0.00327608,0.00982824,0.00327608
187,32334.1,0.92261,1.66323,0.7694,0.00626,0.48964,0.73202,0.63162,0.67937,0.49156,0.67191,0.55028,0.54912,0.32123,1.14174,2.53601,1.31061,0.01206,0,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
188,32507.1,0.93755,1.70344,0.78384,0.00641,0.48573,0.73805,0.63324,0.68075,0.49087,0.67677,0.5513,0.55025,0.32255,1.14057,2.53491,1.30632,0.01205,0,0.00953906,0.00317969,0.00953906,0.00317969,0.00953906,0.00317969,0.00953906,0.00317969
189,32680.3,0.93597,1.70764,0.78072,0.00637,0.50125,0.73931,0.63174,0.68135,0.49127,0.68229,0.54924,0.55353,0.32289,1.14145,2.53972,1.30936,0.01209,0,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318
